,Neighbourhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1418,Tower Hamlets,51.49999000000008,-0.01044999999993479,Waitrose Espresso Bar,51.50461976378278,-0.01646329154027626,Coffee Shop
1419,Tower Hamlets,51.49999000000008,-0.01044999999993479,Intercontinental the O2 - Club Lounge,51.50319574979741,-0.0006138200970406691,Lounge
1420,Tower Hamlets,51.49999000000008,-0.01044999999993479,Scarpetta,51.504390854401805,-0.017060142233036667,Italian Restaurant
1421,Tower Hamlets,51.49999000000008,-0.01044999999993479,The Ivy in the Park,51.50474236638758,-0.017864835061636834,English Restaurant
1422,Tower Hamlets,51.49999000000008,-0.01044999999993479,South Quay Footbridge,51.50159485692955,-0.020067400237327376,Landmarks and Outdoors
1423,Tower Hamlets,51.49999000000008,-0.01044999999993479,Le Pain Quotidien,51.5029678,-0.0191968,Restaurant
1424,Tower Hamlets,51.49999000000008,-0.01044999999993479,Hazev,51.50200741178927,-0.019570124191559908,Turkish Restaurant
1425,Tower Hamlets,51.49999000000008,-0.01044999999993479,Roka,51.50482694752815,-0.018734746552483077,Japanese Restaurant
1426,Tower Hamlets,51.49999000000008,-0.01044999999993479,Everyman Cinemas,51.50590083291082,-0.01762498902259794,Movie Theater
1427,Tower Hamlets,51.49999000000008,-0.01044999999993479,Notes,51.50371023327035,-0.018796920776367188,Coffee Shop
1428,Tower Hamlets,51.49999000000008,-0.01044999999993479,Cinnamon Restaurant and Bar,51.50089438919157,-0.019985594814973872,Bar
1429,Tower Hamlets,51.49999000000008,-0.01044999999993479,The Alchemist Bar & Restaurant,51.50391681974687,-0.019859075546264645,Cocktail Bar
1430,Tower Hamlets,51.49999000000008,-0.01044999999993479,T4,51.505703,-0.016591,Bubble Tea Shop
1431,Tower Hamlets,51.49999000000008,-0.01044999999993479,Sticks 'n' Sushi,51.506178,-0.018287,Sushi Restaurant
1432,Tower Hamlets,51.49999000000008,-0.01044999999993479,Franco Manca,51.50593115830318,-0.01729821009840374,Pizzeria
1433,Tower Hamlets,51.49999000000008,-0.01044999999993479,Bōkan,51.501179476096574,-0.023380815982818604,Modern European Restaurant
1434,Tower Hamlets,51.49999000000008,-0.01044999999993479,Island Poke,51.505885,-0.016759,Fast Food Restaurant
1435,Tower Hamlets,51.49999000000008,-0.01044999999993479,Ippudo,51.50598223264873,-0.0181414821084171,Ramen Restaurant
1436,Tower Hamlets,51.49999000000008,-0.01044999999993479,Crussh,51.5046032416219,-0.019767469073631368,Juice Bar
1437,Tower Hamlets,51.49999000000008,-0.01044999999993479,Obicà,51.502826735576214,-0.01989197317896492,Italian Restaurant
1438,Tower Hamlets,51.49999000000008,-0.01044999999993479,Ole & Steen,51.50596314594142,-0.01735389232635498,Bakery
1439,Tower Hamlets,51.49999000000008,-0.01044999999993479,La Mook,51.50667308304329,-0.00511684176741042,Wine Bar
1440,Tower Hamlets,51.49999000000008,-0.01044999999993479,Chai Ki,51.50592843163335,-0.017871582771979786,Indian Restaurant
1441,Tower Hamlets,51.49999000000008,-0.01044999999993479,Dr. Kluger's Olde Towne Tavern,51.50605253330684,-0.0178802135855879,Speakeasy
1442,Tower Hamlets,51.49999000000008,-0.01044999999993479,Notes,51.50604366559319,-0.018560585602420163,Coffee Shop
1443,Tower Hamlets,51.49999000000008,-0.01044999999993479,Iberica,51.505607,-0.02205,Spanish Restaurant
1444,Tower Hamlets,51.49999000000008,-0.01044999999993479,Iberica La Terraza,51.505376085482176,-0.022657349992927633,Bar
1445,Tower Hamlets,51.49999000000008,-0.01044999999993479,Leon,51.505241711175856,-0.02185664734330711,Café
1446,Tower Hamlets,51.49999000000008,-0.01044999999993479,West India Quay Marina,51.50691864032852,-0.022728388373556473,Scenic Lookout
1447,Tower Hamlets,51.49999000000008,-0.01044999999993479,Docklands Sailing & Watersports Centre,51.49405713876018,-0.024161243821986943,Water Sports
1448,Tower Hamlets,51.49999000000008,-0.01044999999993479,Cabot Square,51.50531679650164,-0.02285261346905148,Plaza
1449,Tower Hamlets,51.49999000000008,-0.01044999999993479,Thames Path Canary Wharf,51.50264139565198,-0.02707985184345723,Hiking Trail
1450,Waltham Forest,51.630686863752835,-0.01617495341377607,Chingford Rugby Football Club,51.63030954631129,-0.017415345560295885,Sports Club
1451,Waltham Forest,51.630686863752835,-0.01617495341377607,Ridgeway Park,51.6248907460895,-0.011029243469238281,Park
1452,Waltham Forest,51.630686863752835,-0.01617495341377607,Royal Oak,51.63508321592172,-0.010998667665868532,Pub
1453,Waltham Forest,51.630686863752835,-0.01617495341377607,Green Man,51.62523,-0.015302673,Pub
1454,Waltham Forest,51.630686863752835,-0.01617495341377607,McDonald's,51.635612,-0.013416,Fast Food Restaurant
1455,Waltham Forest,51.630686863752835,-0.01617495341377607,Motorpoint Chingford,51.636100273340546,-0.014426768525103597,Used Car Dealership
1456,Waltham Forest,51.630686863752835,-0.01617495341377607,Super Sushi,51.619769232614544,-0.01711569656022751,Japanese Restaurant
1457,Waltham Forest,51.630686863752835,-0.01617495341377607,Kings Head,51.63186286635384,-0.0018272985847824724,Pub
